Contrast,Correlation,Energy,Homogeneity,meanR,meanG,meanB,meanH,meanS,meanV,meanY,meanCb,meanCr,meanL,meanLA,meanLB,meanGray,Class
2.522560691,0.699538486,0.161980895,0.792521898,146.6185185,85.45925926,84.02962963,0.18127779,0.37066912,0.574974582,104.9407407,118.3148148,154.9777778,42.97096143,24.3814538,11.64748466,103.5703704,1
3.719660548,0.742746799,0.52228177,0.877046651,182.0833333,138.4807692,116.3461538,0.046919091,0.300526348,0.714052288,143.9487179,111.8589744,148.775641,59.93436149,13.01764337,17.55402766,149.1025641,0
3.604955808,0.641581518,0.415925077,0.784416937,188.5050505,144.9191919,120.6464646,0.053583385,0.326902597,0.739235492,149.3030303,110.9090909,148.8080808,62.53282712,12.7164355,18.65211064,155.1515152,0
4.399715909,0.592918212,0.376371625,0.760093908,184.5050505,141.8181818,118.0505051,0.05401066,0.330370215,0.723549218,146.4343434,111.3030303,148.3838384,61.22798817,12.49213784,18.30857343,151.8484848,0
2.319255051,0.821937152,0.320474999,0.810628532,186.7171717,142.8686869,117.9393939,0.051723077,0.315945356,0.732224203,147.4949495,110.6969697,148.8383838,61.7390922,12.74808424,19.02951962,153.0808081,0
4.000026164,0.759851075,0.442278637,0.857344906,169.1904762,129.7761905,105.6047619,0.050144208,0.297094751,0.663492063,135.2,111.4619048,147.0285714,55.98851819,11.24281807,18.00595125,138.7761905,0
2.103368506,0.650344622,0.583790143,0.861229708,207.5909091,159.5,132.4090909,0.05602646,0.337350834,0.814081996,162.6590909,109.0795455,150.9431818,68.80505341,13.95135302,20.67534466,170.7613636,0
3.328522727,0.205895011,0.156765418,0.643088068,222.6727273,169.1636364,138.1636364,0.061190149,0.379248137,0.873226381,171.9818182,106.4181818,153.7636364,73.39682896,15.57061853,23.58148125,181.5272727,0
3.193920693,0.801557832,0.324997586,0.82204091,174.5333333,134.0745098,109.1764706,0.05117094,0.302017816,0.684444444,139.0862745,111.1098039,147.5333333,57.8008978,11.49608829,18.48310061,143.2784314,0
1.102683081,0.050590204,0.908359437,0.96585216,236.6666667,183.3030303,153.3636364,0.059927933,0.351929825,0.928104575,184.2020202,107.1212121,153.3737374,78.48144995,15.27377939,22.60980397,195.8080808,0
4.091964286,0.312563132,0.045995607,0.496539824,237.4375,183.4166667,151.5208333,0.061853689,0.36195162,0.931127451,184.2291667,105.9166667,153.9791667,78.67726515,15.32053143,23.74056418,195.8958333,0
5.310064935,0.553410497,0.383849328,0.754212727,194.0416667,149.6770833,124.1875,0.057656871,0.340587029,0.760947712,153.4479167,110.2708333,149.2916667,64.36605632,12.83541915,19.40277641,160.03125,0
3.402469136,0.520498507,0.736391532,0.905587017,211.4777778,162.9333333,134.6888889,0.056757573,0.334474264,0.829324619,165.6,108.4111111,151.2444444,69.90497582,13.85568096,21.16836059,174.1888889,0
3.148452381,0.191045953,0.698222052,0.89827381,228.9333333,177.0333333,147.6444444,0.06027243,0.35526207,0.897777778,178.4777778,107.4222222,153,76.12031458,14.93278074,22.2861169,189.1666667,0
2.711241472,0.775995325,0.490620209,0.865959119,194.9747368,151.2968421,125.3368421,0.053790635,0.3095357,0.764606811,154.6084211,110.1494737,149.1326316,64.86111004,12.38071331,19.3428684,161.3136842,0
1.939015152,0.504255769,0.694609751,0.884901245,222.6493506,172.4285714,142.9220779,0.060109979,0.348118517,0.873134708,174.0909091,107.5584416,152.2207792,73.91520716,14.27378484,22.04525745,184.025974,0
3.813888889,0.5881709,0.504039986,0.814017637,199.3666667,154.05,125.4166667,0.060237453,0.345296203,0.781830065,157.15,108.6,149.95,66.17816932,12.75228076,21.08927602,164.2833333,0
1.261243386,0.089630471,0.767155595,0.923980379,230.1857143,176.4142857,149.5285714,0.055567119,0.350569877,0.902689076,178.6428571,108.4142857,153.7857143,76.08451489,15.96434381,21.2964416,189.5142857,0
3.084981685,0.229285384,0.062317873,0.550985958,240.3928571,187.3690476,155.1785714,0.062945727,0.354517652,0.942717087,187.4404762,105.9880952,153.8809524,79.99126494,14.80345356,23.62852772,199.3928571,0
2.950520833,0.686134872,0.60754809,0.876106771,204.4938272,158.1358025,129.9382716,0.057539595,0.332547459,0.801936577,160.8765432,108.7407407,150.345679,67.85481216,13.10870003,20.90135179,168.7160494,0
3.339980159,0.69727085,0.528763267,0.857781557,194.2,149.775,123.1375,0.055796148,0.324654443,0.761568627,153.4375,109.625,149.3125,64.38036711,12.64908953,19.87610458,160.0125,0
3.776925505,0.580004919,0.558009688,0.855644841,201.1414141,156.0909091,129.040404,0.057932206,0.333782205,0.788789859,159.010101,109.3535354,149.8282828,66.82233085,12.74724997,20.11228693,166.3737374,0
3.361329201,0.741806591,0.603982073,0.904596677,193.7727273,149.7878788,124.1212121,0.052251292,0.304792738,0.759893048,153.4469697,110.1287879,149.1818182,64.17639987,12.52240228,19.20178481,159.9621212,0
0.413127671,0.096232265,0.827338974,0.951992633,239.1452991,185.2991453,155.3504274,0.059562629,0.350383245,0.937824703,186.025641,107.0512821,153.6068376,79.32821559,15.42830964,22.65973454,197.965812,0
1.771479501,0.631826194,0.38119721,0.830104901,181.989899,148.2222222,131.3181818,0.052920889,0.2652622,0.713685878,150.3434343,115.5656566,144.1212121,63.5705939,9.962108421,13.53903828,156.3838384,0
1.038888889,0.523903532,0.65787037,0.885509259,190.44,154.6,138.4,0.050852091,0.267699162,0.746823529,156.38,115.54,144.8,66.43886249,10.82771764,13.46301332,163.5,0
1.992613478,0.870549534,0.286486119,0.830448463,147.6140351,121.0245614,104.9894737,0.050414588,0.23102119,0.578878569,125.1824561,116.9298246,140.8947368,51.83731512,7.464377622,12.10589969,127.0596491,0
3.216620879,0.205653606,0.704780531,0.884460443,196.9428571,163,146.5285714,0.053883183,0.254884651,0.77232493,163.1571429,115.7285714,144.1571429,69.3326189,9.923751801,13.17110249,171.2,0
1.293284493,0.187273514,0.381477466,0.825412597,206.2071429,170.0928571,153.45,0.052527981,0.255830107,0.808655462,169.7714286,115.6428571,145.2285714,72.38218876,10.66059815,13.52228553,179.0142857,0
2.487244898,0.642394852,0.039558713,0.549404762,199.421875,163.71875,144.328125,0.058641335,0.276564116,0.782046569,163.875,113.96875,145.265625,69.94200653,10.22629127,15.00660856,172.078125,0
3.725591716,0.683552096,0.280471077,0.797748611,153.244898,125.8112245,111.0612245,0.050263521,0.241007601,0.600960384,129.6122449,117.4489796,141.0969388,53.67824388,7.912107654,11.50194402,132.2653061,0
3.505208333,0.766225225,0.450092457,0.839968275,158.1358025,130.5925926,118.2592593,0.043413466,0.220406835,0.620140402,134.0617284,118.5679012,141,55.5120639,8.198648907,10.15507852,137.3950617,0
2.528581267,0.661430041,0.314174618,0.818244417,188.5909091,153.9166667,140.2121212,0.044207677,0.240075827,0.739572193,155.7045455,116.8712121,144.1969697,65.78325541,10.6416482,11.87393243,162.7727273,0
5.033950617,0.384810469,0.459646586,0.790994268,179.15,147.56,132.65,0.056057213,0.252144229,0.702588235,149.4,116.77,142.99,62.70223945,9.320484438,12.06191202,155.31,0
2.440378555,0.783037911,0.223416371,0.781179467,174.3697479,143.605042,130.0168067,0.04417787,0.221688902,0.683802933,145.8991597,117.4495798,142.4033613,61.05305956,9.180218766,11.22696772,151.2521008,0
3.615492351,0.751906843,0.354830321,0.81210357,158.6666667,130.9087302,116.6825397,0.047524532,0.222243355,0.622222222,134.1706349,117.5873016,141.2619048,55.6125146,8.028809303,11.19167251,137.5674603,0
5.077689008,0.649286098,0.077661145,0.616947052,138.438914,114.9411765,103.39819,0.043854379,0.203673859,0.542897702,119.6063348,119.4570136,139.158371,48.91318521,6.902789111,9.275265903,120.6199095,0
2.892234848,0.666411676,0.180309144,0.733293425,181.2424242,148.4646465,132.2525253,0.049385097,0.241884376,0.710754605,150.3131313,115.959596,143.6161616,63.21651515,9.563120666,12.87302154,156.4040404,0
5.075510204,0.667246859,0.138032171,0.690529033,156.6266667,129.9644444,114.1244444,0.050869465,0.226015711,0.614222222,132.9244444,117.1288889,140.8177778,55.03001918,7.362697403,11.83023399,136.08,0
4.089814815,0.295842608,0.43201608,0.800903145,191.94,159.3,139.97,0.059717331,0.264768559,0.752705882,159.31,114.69,143.61,67.24433497,8.967911401,14.35222421,166.79,0
6.393963675,0.501481734,0.12031016,0.656144593,170.4852071,139.4023669,123.1242604,0.052961738,0.252570465,0.66856944,142.112426,116.2366864,142.7928994,59.16849963,8.956628918,12.68681007,146.8639053,0
4.184185606,0.719921954,0.305291921,0.77422961,164.4040404,136.7272727,120.9191919,0.051775362,0.221962787,0.644721727,138.979798,116.9292929,141.2424242,57.69796351,7.682019218,11.88261072,143.1818182,0
6.204081633,0.095411092,0.467388263,0.780072431,187.78125,157.21875,137.375,0.065911059,0.270927381,0.736397059,156.953125,114.765625,142.765625,66.1059091,8.103089576,14.30391344,164.03125,0
5.417052469,0.14792061,0.717213878,0.883630723,205.1444444,172.0555556,151.1222222,0.060879372,0.248818147,0.804488017,170.2444444,113.8777778,144.0888889,72.19140764,8.755230403,15.06314749,179.4666667,0
2.791179337,0.245226924,0.170568262,0.697753643,188.5037594,139.9924812,117.6691729,0.05205735,0.36994172,0.739230429,146.4586466,111.037594,150.9774436,61.9640882,15.30503,18.9415386,151.887218,0
2.183472222,0.163500654,0.388524504,0.821905478,205.11875,151.55625,128.675,0.049824098,0.373164562,0.804387255,157.69375,110.00625,152.94375,67.04407306,17.03498257,19.87784369,164.7875,0
1.351785714,0.454068515,0.826724065,0.936223781,197.5625,146.0416667,119.3541667,0.055582909,0.387978424,0.774754902,152.0416667,108.8333333,152.7083333,64.59631756,15.87676965,21.63257304,158.4375,0
3.631458896,0.780160768,0.239292696,0.804131088,128.0767519,94.33036707,81.07786429,0.032790817,0.255135466,0.502261772,104.3670745,117.2080089,143.730812,41.79906974,10.9518425,11.99817895,102.8854283,0
1.546006944,0.444813331,0.277851563,0.75119213,195.0888889,144.2888889,124.0888889,0.046102052,0.35455953,0.765054466,151,111.6666667,151.8888889,63.98902532,16.4040547,18.13284237,157.2,0
2.534722222,0.057482636,0.1648886,0.727777778,217.359375,161.34375,141.328125,0.043917737,0.349776645,0.852389706,166.96875,111.0625,153.9375,71.09607787,18.09477183,18.54287872,175.8125,0
3.948863636,0.208731612,0.248549561,0.699172348,207.7636364,155.9272727,132.9818182,0.051158069,0.360045162,0.814759358,160.9636364,110.0727273,152.2181818,68.5108282,16.22652349,19.51620126,168.6181818,0
3.775378788,0.319426997,0.178108643,0.630109127,168.1388889,122.875,103.8333333,0.048113831,0.378011264,0.659368192,131.25,112.9166667,149.2222222,55.07696931,14.86895473,17.14848882,134.2916667,0
3.069692982,0.779422666,0.190712026,0.770983568,163.9428571,120.7119048,103.2880952,0.038921433,0.301950401,0.642913165,129.052381,113.997619,148.152381,53.51571406,13.90972587,15.53104521,131.6047619,0
3.439652015,0.484966937,0.036272693,0.523130342,206.2261905,151.2261905,130.2261905,0.046052632,0.368789653,0.808730159,157.9285714,111,154,67.2570718,17.87404387,19.17740214,165.2261905,0
4.122310791,0.765747538,0.130312379,0.710129264,138.0076726,101.6700767,87.14578005,0.036519972,0.281638178,0.541206559,111.2109974,116.2468031,144.983376,45.10800261,11.80311755,13.10661093,110.8695652,0
2.261309524,0.644067288,0.178266601,0.703155864,184.7142857,134.2142857,116.3714286,0.04037371,0.342519721,0.724369748,142.4571429,112.7142857,151.4,59.85946272,16.67837668,16.93738788,147.2857143,0
3.927295918,0.162380923,0.607885549,0.841139,196.484375,147.390625,123.640625,0.055571759,0.368226432,0.770526961,152.84375,110.28125,151.265625,64.52507628,15.11599712,19.51319409,159.3125,0
5.140376984,0.421336373,0.328117742,0.738141889,186.6825397,139.6031746,120.1904762,0.045675229,0.334089692,0.732088391,146.1269841,112.4285714,150,61.40495256,14.97089712,17.03905917,151.4444444,0
4.335393773,0.375951123,0.041774846,0.486626221,216.6964286,160.6071429,143.3035714,0.039201814,0.338897409,0.849789916,166.5535714,112.1428571,154,70.90425865,18.48767703,17.16831243,175.4464286,0
2.215671296,0.155512369,0.33860308,0.805805941,204.88125,151.275,128.4875,0.049638227,0.373300611,0.803455882,157.4625,110.01875,152.9625,66.94764982,17.0716469,19.84338395,164.53125,0
4.022569444,0.465283031,0.035320216,0.50818287,210.2777778,155.6111111,131.9259259,0.050390873,0.37280139,0.824618736,161.4074074,109.2962963,153.4259259,68.78749011,17.29011119,20.40306493,169,0
1.6953125,0.660093626,0.462359182,0.810876736,190.4222222,141.2,120.2888889,0.047336284,0.352119182,0.746753813,147.8666667,111.4444444,151.0444444,62.47746619,15.70464757,18.25859079,153.4444444,0
1.733333333,0.167255536,0.463310835,0.822391582,202.8541667,150.2291667,128.9375,0.046986725,0.356767841,0.795506536,156.4166667,110.9791667,152.6458333,66.41980997,16.84216668,18.87104965,163.5208333,0
1.546006944,0.444813331,0.277851563,0.75119213,195.0888889,144.2888889,124.0888889,0.046102052,0.35455953,0.765054466,151,111.6666667,151.8888889,63.98902532,16.4040547,18.13284237,157.2,0
2.613636364,0.307376616,0.095140164,0.552651515,216.8333333,160.75,143.5833333,0.038987149,0.338023938,0.850326797,166.7916667,112.2291667,153.9375,70.95812036,18.49815006,17.09222803,175.5625,0
3.017361111,0.504326079,0.061007186,0.575075231,214.3518519,146.537037,103.8888889,0.064353009,0.515448198,0.840595497,155.1666667,99,160.5185185,66.57462474,20.91237626,32.84431355,161.9259259,0
11.84548611,0.245601113,0.043496591,0.464256262,118.9135802,80.56790123,56.90123457,0.054007619,0.439671879,0.466327766,92.69135802,111.8765432,146.5308642,36.87170024,12.35268566,19.06128894,89.33333333,0
7.484642094,0.144739379,0.091611678,0.608966728,213.4230769,146.4230769,103.4230769,0.065151515,0.515500645,0.836953243,154.8269231,99,160,66.43363895,20.55378658,32.89259568,161.4230769,0
3.809027778,0.472122245,0.543800843,0.844616638,186.6625,129.0375,89.3625,0.061080147,0.469321326,0.732009804,137.7125,101.925,156.2,58.26200713,17.3744154,29.65028926,141.7375,0
4.284163567,0.720156212,0.135800738,0.697378499,136.0332481,92.93861893,64.73401535,0.049100931,0.389628957,0.533463718,104.1099744,109.1994885,148.9053708,42.19029326,13.35518555,21.69946483,102.5933504,0
1.199494949,0.597194844,0.202076,0.751315236,210.9583333,145.0625,102.6041667,0.065309334,0.513686077,0.827287582,153.3958333,99.58333333,159.7708333,65.79934572,20.20567788,32.47758414,159.7916667,0
1.827840909,0.561061778,0.67775882,0.889904514,202.7166667,139.3166667,98.41666667,0.064524423,0.504260147,0.79496732,147.8833333,100.5666667,158.8166667,63.04674528,19.40102107,31.21285803,153.55,0
4.119897959,0.55132878,0.383114295,0.75813897,183.3125,126.59375,87.109375,0.064135319,0.491535015,0.718872549,135.359375,102.28125,155.65625,57.17635576,17.14154294,29.5572701,139.015625,0
5.118636364,0.654924671,0.243665919,0.747767406,161.9,111.4,77.34545455,0.053152841,0.413543483,0.634901961,121.2727273,105.4727273,152.7,50.40266381,15.35538183,25.69178266,122.6545455,0
2.639583333,0.400988164,0.543712778,0.839299414,198.05,137.9125,93.9375,0.065861583,0.492802694,0.776666667,145.6125,99.75,157.625,62.04371,17.79395201,32.18408836,150.875,0
3.885555556,0.373695005,0.428216461,0.75785075,193.6666667,133.9166667,92.33333333,0.066369654,0.501254844,0.759477124,142.2166667,100.8666667,157.2666667,60.40586574,17.98545241,31.02746279,147.0666667,0
2.920719955,0.685765051,0.345363545,0.78548493,181.1428571,123.2952381,85.53333333,0.060429065,0.481994546,0.710364146,132.9904762,102.8,156.1904762,56.13595764,17.85900493,28.93204251,136.2666667,0
7.735677083,0.37082185,0.248374656,0.674255436,171.0740741,118.9012346,82.09876543,0.063589064,0.484604601,0.670878722,127.9135802,104.0864198,153.4567901,53.38255907,15.58820587,27.28106465,130.2962963,0
1.740262515,0.516736161,0.072031845,0.638553622,199.6928571,133.6928571,98.97142857,0.057452224,0.504428566,0.783109244,144.4,103.0071429,159,61.74449734,21.46601026,28.96759008,149.6928571,0
2.794775132,0.26068337,0.652569523,0.868445216,188.4571429,126.0142857,92.31428571,0.05669864,0.495057373,0.739047619,136.9428571,104.1142857,158.0285714,58.17019458,20.25150688,27.88293953,140.8,0
2.199433107,0.767531932,0.589383833,0.877647628,189.0380952,131.5333333,93.96190476,0.060111462,0.464443287,0.741325864,140.0761905,102.9142857,155.9809524,59.16135705,17.40235771,28.43804794,144.4095238,0
1.594068878,0.182271666,0.883343375,0.95629606,210.3928571,144.4464286,106.125,0.059035356,0.477959848,0.825070028,153.2857143,101.4464286,159.625,65.44489941,20.50934892,30.16158265,159.7678571,0
0.662285053,0.057010011,0.9339069,0.977809961,210.4761905,142.0952381,103.7301587,0.059883649,0.507222826,0.825396825,151.8253968,101.2380952,160.8095238,64.99992063,21.70039832,30.87652894,158.047619,0
4.213010204,0.432523573,0.683330188,0.874878523,185,132.078125,108.5625,0.049745815,0.405644904,0.725490196,140.703125,109.890625,152.90625,59.08470385,16.99924062,20.33557791,145.21875,0
6.712372449,0.377386588,0.140579446,0.595204689,171,121.4375,100.53125,0.047095086,0.392632831,0.670588235,130.953125,111.515625,151.21875,54.52052043,16.21221146,18.64366425,133.921875,0
1.79484127,0.011414602,0.868583554,0.951590845,213.0952381,152.1904762,123.5714286,0.053175628,0.419868962,0.8356676,159.5714286,106.4761905,156.7619048,68.00977369,19.2806416,24.08555765,167.1428571,0
4.481484661,0.642388242,0.247886183,0.712900777,192.8173077,141.9423077,101.0384615,0.066149356,0.421553391,0.756146305,146.9519231,102.4423077,153.3173077,61.79634656,13.86652603,28.36434199,152.5288462,0
4.373556999,0.597979684,0.190271442,0.664841978,195.9047619,143.9047619,102.4880952,0.06868243,0.443635838,0.768253968,148.8690476,102.1190476,153.7380952,62.81196817,14.31023853,28.95788892,154.7261905,0
4.223214286,0.605626858,0.160951284,0.648636557,188.3125,138.4791667,97.5625,0.066341696,0.426563403,0.738480392,143.7083333,102.6875,152.7916667,60.47471204,13.61003596,28.40304167,148.6666667,0
8.811969697,0.460991448,0.217570456,0.678450427,171.2,123.8,87.2,0.057158114,0.386965112,0.671372549,130.9272727,104.8727273,151.3545455,54.26443487,13.2877815,25.77365777,133.8181818,0
5.827430556,0.333465928,0.082996224,0.542319716,189.0148148,137.9555556,97.28888889,0.071353797,0.469976847,0.741234568,143.6592593,102.5777778,153.3185185,60.68235581,14.31171646,28.83137046,148.562963,0
5.297512755,0.039096006,0.74753062,0.887157207,233.875,169.125,120.1428571,0.071798111,0.486361107,0.917156863,173.0535714,96.91071429,159.8928571,73.97093223,18.07899745,34.41946381,182.8928571,0
4.868181818,0.538452392,0.375278176,0.760639881,200.8311688,146.5844156,103.012987,0.067240363,0.441214323,0.787573211,151.5454545,100.8181818,154.8571429,63.90969959,14.86646423,30.17468844,157.8051948,0
5.710275835,0.630717571,0.400033417,0.812478855,186.25,135.1666667,92.51923077,0.062179821,0.411978877,0.730392157,141.0128205,101.75,153.4358974,58.98584631,13.8866567,29.18170032,145.5769231,0
6.428819444,0.350798529,0.574488426,0.839907009,214.2083333,155.3333333,111.0694444,0.067917075,0.454746188,0.84003268,160.125,99.75,157.1388889,67.87488432,16.43336378,31.14448409,167.8333333,0
5.577806122,0.263736683,0.501702578,0.794904792,211.046875,152.984375,111.734375,0.06788995,0.462112588,0.827634804,158.28125,101.28125,156.3125,66.94935087,16.49282893,29.57517789,165.59375,0
3.921994949,0.470423958,0.594086633,0.849372084,212.6909091,155.9181818,109.2818182,0.068333984,0.441776946,0.834081996,159.9090909,99.19090909,156.1545455,67.86267989,15.35151956,31.97257696,167.5545455,0
2.798611111,0.703494766,0.088977687,0.616813973,220.4583333,171.2083333,141.125,0.063150229,0.359871245,0.864542484,172.7083333,107.7708333,152,73.81809679,13.97675151,22.41757172,182.4583333,0
2.89217033,0.245582907,0.181374972,0.701889826,217.9489796,168.9489796,138.4489796,0.063930399,0.364774588,0.854701881,170.9387755,107.7142857,152,72.96094727,13.88334222,22.65725646,179.9489796,0
4.66005291,0.396048213,0.501877889,0.806817681,188.1428571,145.6031746,119.4444444,0.059301041,0.341469412,0.737815126,149.4920635,110.3174603,148.6507937,63.02809186,12.2072754,19.68490492,155.2698413,0
5.72275641,0.341628849,0.083118674,0.572226038,215.0961538,165.9230769,136.4807692,0.06240149,0.36550578,0.843514329,168.1153846,108.1346154,151.9807692,71.89288259,14.15353909,22.22360335,177.1153846,0
3.662728938,0.444471069,0.109527533,0.610992063,213.0952381,164.0952381,134.0952381,0.063291139,0.370734744,0.8356676,166.3571429,108,152,71.19479149,14.06479973,22.5379628,175.0952381,0
3.574107143,0.301806343,0.128619437,0.578169643,216.4375,167.1666667,137.25,0.06293543,0.365887258,0.84877451,169.2916667,107.8333333,152,72.34863062,14.10441876,22.44869376,178.375,0
3.352359694,0.699690814,0.608707102,0.888971139,177.0714286,136.1428571,110.7321429,0.054676948,0.321151724,0.694397759,141.0178571,111.0178571,148.0357143,59.15051822,11.76168177,19.0883779,145.3571429,0
0.868181818,0.164194803,0.942080464,0.975647096,205.375,157.0416667,125.9583333,0.065478415,0.386830197,0.805392157,160.2222222,107.3888889,151.5694444,68.38194242,13.8160503,23.13567617,167.9166667,0
